date,hour,demand
08-07-2019,13,73
08-07-2019,14,82
08-07-2019,15,112
08-07-2019,16,63
08-07-2019,17,81
08-07-2019,18,62
08-07-2019,19,108
08-07-2019,20,107
08-07-2019,21,31
08-07-2019,22,72
08-07-2019,23,6
09-07-2019,0,20
09-07-2019,1,49
09-07-2019,2,6
09-07-2019,6,59
09-07-2019,7,44
09-07-2019,8,84
09-07-2019,9,81
09-07-2019,10,49
09-07-2019,11,41
09-07-2019,12,59
09-07-2019,13,18
09-07-2019,14,33
09-07-2019,15,70
09-07-2019,16,83
09-07-2019,17,106
09-07-2019,18,51
09-07-2019,19,40
09-07-2019,20,59
09-07-2019,21,24
09-07-2019,22,62
09-07-2019,23,95
10-07-2019,0,52
10-07-2019,6,43
10-07-2019,7,12
10-07-2019,8,16
10-07-2019,9,89
10-07-2019,10,68
10-07-2019,11,65
10-07-2019,12,77
10-07-2019,13,44
10-07-2019,14,50
10-07-2019,15,49
10-07-2019,16,58
10-07-2019,17,105
10-07-2019,18,27
10-07-2019,19,7
10-07-2019,20,7
10-07-2019,21,34
10-07-2019,22,69
10-07-2019,23,29
11-07-2019,6,87
11-07-2019,7,21
11-07-2019,8,28
11-07-2019,9,26
11-07-2019,10,71
11-07-2019,11,28
11-07-2019,12,35
11-07-2019,13,103
11-07-2019,14,17
11-07-2019,15,31
11-07-2019,16,85
11-07-2019,17,108
11-07-2019,18,54
11-07-2019,19,28
11-07-2019,20,3
11-07-2019,21,44
11-07-2019,22,76
11-07-2019,23,33
12-07-2019,0,26
12-07-2019,1,88
12-07-2019,5,9
12-07-2019,6,67
12-07-2019,7,71
12-07-2019,8,34
12-07-2019,9,79
12-07-2019,10,12
12-07-2019,11,22
12-07-2019,12,60
12-07-2019,13,47
12-07-2019,14,101
12-07-2019,15,106
12-07-2019,16,69
12-07-2019,17,78
12-07-2019,18,76
12-07-2019,19,63
12-07-2019,20,36
12-07-2019,21,31
12-07-2019,22,34
12-07-2019,23,52
13-07-2019,1,78
13-07-2019,3,66
13-07-2019,7,11
13-07-2019,8,43
13-07-2019,9,38
13-07-2019,10,102
13-07-2019,11,105
13-07-2019,12,23
13-07-2019,13,36
13-07-2019,14,75
13-07-2019,15,65
13-07-2019,16,34
13-07-2019,17,111
13-07-2019,18,51
13-07-2019,19,74
13-07-2019,20,45
13-07-2019,21,55
13-07-2019,22,48
14-07-2019,1,74
14-07-2019,2,69
14-07-2019,6,102
14-07-2019,7,86
14-07-2019,8,99
14-07-2019,9,14
14-07-2019,10,92
14-07-2019,11,123
14-07-2019,12,45
14-07-2019,13,68
14-07-2019,14,17
14-07-2019,15,110
14-07-2019,16,18
14-07-2019,17,34
14-07-2019,18,52
14-07-2019,19,33
14-07-2019,20,64
14-07-2019,21,35
14-07-2019,22,36
15-07-2019,7,34
15-07-2019,8,65
15-07-2019,9,41
15-07-2019,10,57
15-07-2019,11,71
15-07-2019,12,63
15-07-2019,13,12
15-07-2019,14,73
15-07-2019,15,95
15-07-2019,16,24
15-07-2019,17,45
15-07-2019,18,92
15-07-2019,19,13
15-07-2019,20,37
15-07-2019,21,37
15-07-2019,22,70
15-07-2019,23,12
16-07-2019,0,86
16-07-2019,3,74
16-07-2019,6,5
16-07-2019,7,15
16-07-2019,8,110
16-07-2019,9,88
16-07-2019,10,67
16-07-2019,11,102
16-07-2019,12,61
16-07-2019,13,71
16-07-2019,14,13
16-07-2019,15,110
16-07-2019,16,78
16-07-2019,17,100
16-07-2019,18,13
16-07-2019,19,96
16-07-2019,20,11
16-07-2019,22,98
16-07-2019,23,40
17-07-2019,0,22
17-07-2019,2,42
17-07-2019,6,4
17-07-2019,7,51
17-07-2019,8,91
17-07-2019,9,36
17-07-2019,10,11
17-07-2019,11,54
17-07-2019,12,33
17-07-2019,13,42
17-07-2019,14,108
17-07-2019,15,101
17-07-2019,16,119
17-07-2019,17,107
17-07-2019,18,38
17-07-2019,19,76
17-07-2019,20,97
17-07-2019,21,87
17-07-2019,22,92
17-07-2019,23,9
18-07-2019,0,17
18-07-2019,5,27
18-07-2019,6,20
18-07-2019,7,63
18-07-2019,8,31
18-07-2019,9,67
18-07-2019,10,29
18-07-2019,11,106
18-07-2019,12,64
18-07-2019,13,102
18-07-2019,14,46
18-07-2019,15,78
18-07-2019,16,60
18-07-2019,17,79
18-07-2019,18,86
18-07-2019,19,108
18-07-2019,20,53
18-07-2019,21,54
18-07-2019,22,48
18-07-2019,23,42
19-07-2019,0,88
19-07-2019,4,34
19-07-2019,7,26
19-07-2019,8,67
19-07-2019,9,107
19-07-2019,10,31
19-07-2019,11,97
19-07-2019,12,88
19-07-2019,13,33
19-07-2019,14,107
19-07-2019,15,57
19-07-2019,16,117
19-07-2019,17,28
19-07-2019,18,73
19-07-2019,19,3
19-07-2019,20,56
19-07-2019,21,47
19-07-2019,22,43
19-07-2019,23,27
20-07-2019,2,31
20-07-2019,3,34
20-07-2019,5,94
20-07-2019,9,63
20-07-2019,10,88
20-07-2019,11,102
20-07-2019,12,12
20-07-2019,16,100
20-07-2019,17,103
20-07-2019,18,97
20-07-2019,22,92
21-07-2019,0,78
21-07-2019,1,64
21-07-2019,2,25
21-07-2019,3,34
21-07-2019,8,69
21-07-2019,9,29
21-07-2019,10,54
21-07-2019,11,30
21-07-2019,12,83
21-07-2019,13,112
21-07-2019,14,133
21-07-2019,15,73
21-07-2019,16,78
21-07-2019,17,118
21-07-2019,18,106
21-07-2019,19,95
21-07-2019,20,42
21-07-2019,21,81
21-07-2019,22,101
22-07-2019,0,93
22-07-2019,2,7
22-07-2019,4,29
22-07-2019,7,33
22-07-2019,8,104
22-07-2019,9,17
22-07-2019,10,112
22-07-2019,11,49
22-07-2019,12,67
22-07-2019,13,113
22-07-2019,14,106
22-07-2019,15,113
22-07-2019,16,54
22-07-2019,17,101
22-07-2019,18,29
22-07-2019,19,63
22-07-2019,20,88
22-07-2019,21,67
22-07-2019,22,17
23-07-2019,0,53
23-07-2019,2,54
23-07-2019,6,95
23-07-2019,7,41
23-07-2019,8,47
23-07-2019,9,46
23-07-2019,10,45
23-07-2019,11,121
23-07-2019,12,125
23-07-2019,13,77
23-07-2019,14,64
23-07-2019,15,73
23-07-2019,16,72
23-07-2019,17,104
23-07-2019,18,31
23-07-2019,19,38
23-07-2019,20,4
23-07-2019,21,74
23-07-2019,23,41
24-07-2019,0,32
24-07-2019,1,39
24-07-2019,2,44
24-07-2019,4,16
24-07-2019,7,8
24-07-2019,8,29
24-07-2019,9,57
24-07-2019,10,37
24-07-2019,11,97
24-07-2019,12,101
24-07-2019,13,34
24-07-2019,14,44
24-07-2019,15,42
24-07-2019,16,52
24-07-2019,17,38
24-07-2019,18,22
24-07-2019,19,70
24-07-2019,20,92
24-07-2019,21,95
24-07-2019,22,24
24-07-2019,23,62
25-07-2019,7,86
25-07-2019,8,87
25-07-2019,9,12
25-07-2019,10,109
25-07-2019,11,56
25-07-2019,12,36
25-07-2019,13,52
25-07-2019,14,128
25-07-2019,15,122
25-07-2019,16,107
25-07-2019,17,38
25-07-2019,18,11
25-07-2019,19,92
25-07-2019,21,104
25-07-2019,22,55
26-07-2019,7,9
26-07-2019,8,64
26-07-2019,9,23
26-07-2019,10,110
26-07-2019,11,54
26-07-2019,12,118
26-07-2019,13,126
26-07-2019,14,76
26-07-2019,15,99
26-07-2019,16,82
26-07-2019,17,97
26-07-2019,18,60
26-07-2019,19,15
26-07-2019,20,30
26-07-2019,21,33
26-07-2019,22,15
26-07-2019,23,47
27-07-2019,0,52
27-07-2019,1,98
27-07-2019,2,61
27-07-2019,7,77
27-07-2019,8,99
27-07-2019,9,104
27-07-2019,10,99
27-07-2019,11,74
27-07-2019,12,171
27-07-2019,13,156
27-07-2019,14,143
27-07-2019,15,163
27-07-2019,16,105
27-07-2019,17,78
27-07-2019,18,119
27-07-2019,19,54
27-07-2019,20,75
27-07-2019,21,61
27-07-2019,22,57
27-07-2019,23,64
28-07-2019,0,75
28-07-2019,1,14
28-07-2019,2,77
28-07-2019,8,104
28-07-2019,9,72
28-07-2019,10,24
28-07-2019,11,109
28-07-2019,12,89
28-07-2019,13,116
28-07-2019,14,96
28-07-2019,15,70
28-07-2019,16,173
28-07-2019,17,136
28-07-2019,18,84
28-07-2019,19,109
28-07-2019,20,52
28-07-2019,21,103
28-07-2019,22,3
29-07-2019,0,39
29-07-2019,1,46
29-07-2019,3,43
29-07-2019,4,74
29-07-2019,6,77
29-07-2019,7,14
29-07-2019,8,67
29-07-2019,9,36
29-07-2019,10,26
29-07-2019,11,76
29-07-2019,12,48
29-07-2019,13,89
29-07-2019,14,18
29-07-2019,15,86
29-07-2019,16,32
29-07-2019,17,13
29-07-2019,18,75
29-07-2019,19,27
29-07-2019,20,22
29-07-2019,22,90
30-07-2019,0,55
30-07-2019,1,19
30-07-2019,6,87
30-07-2019,7,22
30-07-2019,8,16
30-07-2019,9,44
30-07-2019,10,25
30-07-2019,11,84
30-07-2019,12,29
30-07-2019,13,5
30-07-2019,14,52
30-07-2019,15,89
30-07-2019,16,80
30-07-2019,17,93
30-07-2019,18,88
30-07-2019,19,25
30-07-2019,20,34
30-07-2019,21,52
30-07-2019,22,29
30-07-2019,23,18
31-07-2019,6,24
31-07-2019,7,62
31-07-2019,8,44
31-07-2019,9,19
31-07-2019,10,53
31-07-2019,11,81
31-07-2019,12,43
31-07-2019,13,30
31-07-2019,14,109
31-07-2019,15,40
31-07-2019,16,71
31-07-2019,17,99
31-07-2019,18,100
31-07-2019,19,89
31-07-2019,20,95
31-07-2019,21,94
31-07-2019,22,80
31-07-2019,23,63
01-08-2019,0,4
01-08-2019,1,102
01-08-2019,2,57
01-08-2019,6,42
01-08-2019,7,77
01-08-2019,8,77
01-08-2019,9,58
01-08-2019,10,43
01-08-2019,11,58
01-08-2019,12,90
01-08-2019,13,21
01-08-2019,15,64
01-08-2019,16,87
01-08-2019,17,49
01-08-2019,18,70
01-08-2019,19,34
01-08-2019,20,74
01-08-2019,22,100
01-08-2019,23,83
02-08-2019,0,67
02-08-2019,1,27
02-08-2019,6,62
02-08-2019,7,105
02-08-2019,8,75
02-08-2019,9,112
02-08-2019,10,54
02-08-2019,11,67
02-08-2019,12,32
02-08-2019,13,37
02-08-2019,14,76
02-08-2019,15,70
02-08-2019,16,97
02-08-2019,17,66
02-08-2019,18,57
02-08-2019,19,73
02-08-2019,20,87
02-08-2019,21,20
02-08-2019,22,54
02-08-2019,23,20
03-08-2019,0,49
03-08-2019,1,83
03-08-2019,2,91
03-08-2019,6,4
03-08-2019,8,52
03-08-2019,9,63
03-08-2019,10,78
03-08-2019,11,50
03-08-2019,12,106
03-08-2019,13,107
03-08-2019,14,63
03-08-2019,15,126
03-08-2019,16,145
03-08-2019,17,118
03-08-2019,18,110
03-08-2019,19,32
03-08-2019,20,31
03-08-2019,21,118
03-08-2019,22,40
03-08-2019,23,41
04-08-2019,0,111
04-08-2019,1,82
04-08-2019,2,65
04-08-2019,3,57
04-08-2019,5,75
04-08-2019,6,5
04-08-2019,7,81
04-08-2019,8,87
04-08-2019,9,125
04-08-2019,10,118
04-08-2019,11,50
04-08-2019,12,100
04-08-2019,13,47
04-08-2019,14,39
04-08-2019,15,97
04-08-2019,16,71
04-08-2019,17,38
04-08-2019,18,49
04-08-2019,19,15
04-08-2019,20,70
04-08-2019,21,34
04-08-2019,22,55
04-08-2019,23,10
05-08-2019,3,27
05-08-2019,7,27
05-08-2019,8,97
05-08-2019,9,69
05-08-2019,10,47
05-08-2019,11,109
05-08-2019,12,10
05-08-2019,13,58
05-08-2019,14,88
05-08-2019,15,27
05-08-2019,16,31
05-08-2019,17,82
05-08-2019,18,102
05-08-2019,19,107
05-08-2019,20,19
05-08-2019,21,73
05-08-2019,22,91
05-08-2019,23,7
06-08-2019,0,65
06-08-2019,1,70
06-08-2019,2,14
06-08-2019,6,39
06-08-2019,7,68
06-08-2019,8,52
06-08-2019,9,18
06-08-2019,10,48
06-08-2019,11,120
06-08-2019,12,48
06-08-2019,13,107
06-08-2019,14,73
06-08-2019,15,66
06-08-2019,16,40
06-08-2019,17,58
06-08-2019,18,87
06-08-2019,19,33
06-08-2019,20,94
06-08-2019,21,42
06-08-2019,22,81
06-08-2019,23,43
07-08-2019,7,69
07-08-2019,8,77
07-08-2019,9,78
07-08-2019,10,29
07-08-2019,11,16
07-08-2019,12,84
07-08-2019,13,62
07-08-2019,14,114
07-08-2019,15,52
07-08-2019,16,103
07-08-2019,17,77
07-08-2019,18,95
07-08-2019,19,90
07-08-2019,20,41
07-08-2019,21,78
07-08-2019,23,101
08-08-2019,6,32
08-08-2019,7,24
08-08-2019,8,71
08-08-2019,9,107
08-08-2019,10,6
08-08-2019,11,46
08-08-2019,12,83
08-08-2019,13,78
08-08-2019,14,21
08-08-2019,15,49
08-08-2019,16,106
08-08-2019,17,37
08-08-2019,18,93
08-08-2019,19,34
08-08-2019,20,77
08-08-2019,21,48
08-08-2019,22,71
08-08-2019,23,21
09-08-2019,0,85
09-08-2019,1,60
09-08-2019,2,10
09-08-2019,3,27
09-08-2019,7,37
09-08-2019,8,52
09-08-2019,9,97
09-08-2019,10,58
09-08-2019,11,57
09-08-2019,12,28
09-08-2019,13,85
09-08-2019,14,126
09-08-2019,15,64
09-08-2019,16,102
09-08-2019,17,57
09-08-2019,18,96
09-08-2019,19,42
09-08-2019,20,78
09-08-2019,21,10
09-08-2019,22,78
09-08-2019,23,98
10-08-2019,0,7
10-08-2019,1,92
10-08-2019,2,17
10-08-2019,3,50
10-08-2019,4,34
10-08-2019,7,10
10-08-2019,8,36
10-08-2019,9,72
10-08-2019,10,18
10-08-2019,11,62
10-08-2019,12,55
10-08-2019,13,123
10-08-2019,14,88
10-08-2019,15,141
10-08-2019,16,49
10-08-2019,17,36
10-08-2019,18,50
10-08-2019,19,28
10-08-2019,20,61
10-08-2019,21,29
10-08-2019,22,38
10-08-2019,23,115
11-08-2019,0,21
11-08-2019,2,87
11-08-2019,6,96
11-08-2019,7,5
11-08-2019,8,68
11-08-2019,9,9
11-08-2019,10,94
11-08-2019,11,40
11-08-2019,12,41
11-08-2019,13,78
11-08-2019,14,22
11-08-2019,15,36
11-08-2019,16,55
11-08-2019,17,74
11-08-2019,18,63
11-08-2019,20,97
11-08-2019,21,47
11-08-2019,22,8
11-08-2019,23,33
12-08-2019,0,58
12-08-2019,6,28
12-08-2019,7,28
12-08-2019,8,48
12-08-2019,9,109
12-08-2019,10,45
12-08-2019,11,98
12-08-2019,12,103
12-08-2019,13,109
12-08-2019,14,74
12-08-2019,15,90
12-08-2019,16,110
12-08-2019,17,65
12-08-2019,18,88
12-08-2019,19,91
12-08-2019,20,56
12-08-2019,21,80
12-08-2019,22,65
13-08-2019,0,29
13-08-2019,1,51
13-08-2019,5,48
13-08-2019,7,25
13-08-2019,8,78
13-08-2019,9,64
13-08-2019,10,99
13-08-2019,11,24
13-08-2019,12,74
13-08-2019,13,57
13-08-2019,14,104
13-08-2019,15,57
13-08-2019,16,118
13-08-2019,17,46
13-08-2019,18,61
13-08-2019,19,113
13-08-2019,20,21
13-08-2019,21,97
13-08-2019,22,6
13-08-2019,23,3
14-08-2019,5,62
14-08-2019,7,76
14-08-2019,8,108
14-08-2019,9,73
14-08-2019,10,56
14-08-2019,11,104
14-08-2019,12,103
14-08-2019,13,40
14-08-2019,14,39
14-08-2019,15,81
14-08-2019,16,74
14-08-2019,17,41
14-08-2019,18,43
14-08-2019,19,79
14-08-2019,20,82
14-08-2019,21,98
14-08-2019,22,49
15-08-2019,5,53
15-08-2019,6,10
15-08-2019,7,59
15-08-2019,8,17
15-08-2019,9,24
15-08-2019,10,30
15-08-2019,11,90
15-08-2019,12,59
15-08-2019,13,68
15-08-2019,14,100
15-08-2019,15,96
15-08-2019,16,52
15-08-2019,17,84
15-08-2019,18,25
15-08-2019,19,106
15-08-2019,20,88
15-08-2019,21,95
15-08-2019,22,69
16-08-2019,5,65
16-08-2019,7,46
16-08-2019,8,89
16-08-2019,9,14
16-08-2019,10,72
16-08-2019,11,72
16-08-2019,12,21
16-08-2019,13,27
16-08-2019,14,79
16-08-2019,15,94
16-08-2019,16,113
16-08-2019,17,116
16-08-2019,18,22
16-08-2019,19,52
16-08-2019,21,98
16-08-2019,22,11
16-08-2019,23,67
17-08-2019,0,64
17-08-2019,2,64
17-08-2019,8,33
17-08-2019,9,84
17-08-2019,10,36
17-08-2019,11,50
17-08-2019,12,43
17-08-2019,13,72
17-08-2019,14,48
17-08-2019,15,70
17-08-2019,16,38
17-08-2019,17,40
17-08-2019,18,103
17-08-2019,19,90
17-08-2019,20,94
17-08-2019,21,68
17-08-2019,22,14
17-08-2019,23,57
18-08-2019,0,14
18-08-2019,1,85
18-08-2019,2,19
18-08-2019,7,60
18-08-2019,8,23
18-08-2019,9,94
18-08-2019,10,100
18-08-2019,11,98
18-08-2019,12,112
18-08-2019,13,99
18-08-2019,14,56
18-08-2019,15,91
18-08-2019,16,86
18-08-2019,17,40
18-08-2019,18,95
18-08-2019,19,47
18-08-2019,20,105
18-08-2019,21,20
18-08-2019,22,58
18-08-2019,23,100
19-08-2019,0,97
19-08-2019,1,29
19-08-2019,2,38
19-08-2019,5,78
19-08-2019,7,13
19-08-2019,8,56
19-08-2019,9,92
19-08-2019,10,76
19-08-2019,11,41
19-08-2019,12,109
19-08-2019,13,87
19-08-2019,14,58
19-08-2019,15,87
19-08-2019,16,58
19-08-2019,17,100
19-08-2019,18,43
19-08-2019,19,19
19-08-2019,20,87
19-08-2019,21,96
19-08-2019,22,95
19-08-2019,23,65
20-08-2019,0,72
20-08-2019,5,28
20-08-2019,6,79
20-08-2019,7,59
20-08-2019,8,8
20-08-2019,9,11
20-08-2019,10,69
20-08-2019,11,101
20-08-2019,12,9
20-08-2019,13,65
20-08-2019,14,106
20-08-2019,15,61
20-08-2019,16,16
20-08-2019,17,91
20-08-2019,18,37
20-08-2019,19,40
20-08-2019,20,16
20-08-2019,21,58
20-08-2019,22,101
20-08-2019,23,23
21-08-2019,0,30
21-08-2019,1,7
21-08-2019,5,52
21-08-2019,6,68
21-08-2019,7,34
21-08-2019,8,95
21-08-2019,9,25
21-08-2019,10,62
21-08-2019,11,49
21-08-2019,12,44
21-08-2019,13,115
21-08-2019,14,126
21-08-2019,15,95
21-08-2019,16,87
21-08-2019,17,91
21-08-2019,18,63
21-08-2019,19,98
21-08-2019,20,95
21-08-2019,21,3
21-08-2019,22,10
22-08-2019,0,56
22-08-2019,10,90
22-08-2019,11,82
22-08-2019,12,48
22-08-2019,13,68
22-08-2019,14,107
22-08-2019,15,144
22-08-2019,16,113
22-08-2019,17,128
22-08-2019,18,84
22-08-2019,19,56
22-08-2019,20,12
22-08-2019,23,24
23-08-2019,0,64
23-08-2019,1,45
23-08-2019,6,44
23-08-2019,7,83
23-08-2019,8,104
23-08-2019,9,35
23-08-2019,10,13
23-08-2019,11,81
23-08-2019,12,66
23-08-2019,13,99
23-08-2019,14,116
23-08-2019,15,125
23-08-2019,16,129
23-08-2019,17,39
23-08-2019,18,82
23-08-2019,19,41
23-08-2019,20,38
23-08-2019,21,52
23-08-2019,22,88
23-08-2019,23,21
24-08-2019,0,41
24-08-2019,1,14
24-08-2019,6,69
24-08-2019,9,33
24-08-2019,10,48
24-08-2019,11,100
24-08-2019,12,87
24-08-2019,13,42
24-08-2019,14,23
24-08-2019,15,68
24-08-2019,16,105
24-08-2019,17,30
24-08-2019,18,30
24-08-2019,19,78
24-08-2019,21,90
24-08-2019,22,14
24-08-2019,23,76
25-08-2019,0,33
25-08-2019,1,60
25-08-2019,4,54
25-08-2019,12,74
25-08-2019,13,40
25-08-2019,14,41
25-08-2019,15,24
25-08-2019,16,113
25-08-2019,17,52
25-08-2019,18,89
25-08-2019,19,87
25-08-2019,20,98
25-08-2019,23,91
26-08-2019,4,44
26-08-2019,5,54
26-08-2019,6,64
26-08-2019,7,55
26-08-2019,8,67
26-08-2019,9,58
26-08-2019,10,29
26-08-2019,11,108
26-08-2019,12,122
26-08-2019,13,93
26-08-2019,14,96
26-08-2019,15,122
26-08-2019,16,100
26-08-2019,17,94
26-08-2019,18,25
26-08-2019,19,67
26-08-2019,20,56
26-08-2019,21,42
26-08-2019,22,78
26-08-2019,23,25
27-08-2019,5,41
27-08-2019,6,22
27-08-2019,7,16
27-08-2019,8,40
27-08-2019,9,100
27-08-2019,10,85
27-08-2019,11,113
27-08-2019,12,113
27-08-2019,13,40
27-08-2019,14,70
27-08-2019,15,99
27-08-2019,16,125
27-08-2019,17,115
27-08-2019,18,96
27-08-2019,19,50
27-08-2019,20,80
27-08-2019,21,42
27-08-2019,22,48
28-08-2019,1,99
28-08-2019,7,78
28-08-2019,8,47
28-08-2019,9,39
28-08-2019,11,39
28-08-2019,12,108
28-08-2019,13,66
28-08-2019,14,115
28-08-2019,15,39
28-08-2019,16,50
28-08-2019,17,79
28-08-2019,18,93
28-08-2019,19,72
28-08-2019,20,106
28-08-2019,21,96
28-08-2019,22,77
28-08-2019,23,99
29-08-2019,0,8
29-08-2019,1,20
29-08-2019,2,23
29-08-2019,3,13
29-08-2019,4,66
29-08-2019,11,47
29-08-2019,12,80
29-08-2019,14,37
29-08-2019,16,11
30-08-2019,8,49
30-08-2019,9,40
30-08-2019,10,27
30-08-2019,11,32
30-08-2019,12,33
30-08-2019,13,49
30-08-2019,14,6
30-08-2019,16,68
30-08-2019,17,31
30-08-2019,18,5
30-08-2019,19,68
30-08-2019,20,49
30-08-2019,23,11
31-08-2019,7,23
31-08-2019,9,49
31-08-2019,10,103
31-08-2019,11,39
31-08-2019,12,80
31-08-2019,13,81
31-08-2019,14,70
31-08-2019,15,129
31-08-2019,16,51
31-08-2019,17,95
31-08-2019,18,106
31-08-2019,19,49
31-08-2019,20,59
31-08-2019,21,52
01-09-2019,0,21
01-09-2019,3,37
01-09-2019,9,106
01-09-2019,10,82
01-09-2019,11,99
01-09-2019,12,105
01-09-2019,13,26
01-09-2019,14,100
01-09-2019,15,43
01-09-2019,16,25
01-09-2019,17,29
01-09-2019,18,78
01-09-2019,19,52
01-09-2019,21,23
01-09-2019,23,68
02-09-2019,7,84
02-09-2019,8,87
02-09-2019,9,66
02-09-2019,10,27
02-09-2019,11,18
02-09-2019,12,15
02-09-2019,13,51
02-09-2019,14,84
02-09-2019,15,66
02-09-2019,16,23
02-09-2019,17,19
02-09-2019,18,27
02-09-2019,19,34
02-09-2019,21,45
02-09-2019,22,47
03-09-2019,0,12
03-09-2019,6,27
03-09-2019,7,25
03-09-2019,8,59
03-09-2019,9,90
03-09-2019,10,14
03-09-2019,11,73
03-09-2019,12,39
03-09-2019,13,102
03-09-2019,14,96
03-09-2019,15,93
03-09-2019,16,92
03-09-2019,17,73
03-09-2019,18,27
03-09-2019,19,46
03-09-2019,20,89
03-09-2019,21,12
03-09-2019,22,16
03-09-2019,23,98
04-09-2019,2,56
04-09-2019,6,14
04-09-2019,7,102
04-09-2019,8,75
04-09-2019,9,52
04-09-2019,10,29
04-09-2019,11,29
04-09-2019,12,73
04-09-2019,13,50
04-09-2019,14,22
04-09-2019,15,104
04-09-2019,16,84
04-09-2019,17,86
04-09-2019,18,84
04-09-2019,19,77
04-09-2019,20,44
04-09-2019,21,24
04-09-2019,22,101
05-09-2019,7,80
05-09-2019,8,34
05-09-2019,9,37
05-09-2019,10,26
05-09-2019,11,75
05-09-2019,12,58
05-09-2019,13,90
05-09-2019,14,90
05-09-2019,15,84
05-09-2019,16,13
05-09-2019,17,53
05-09-2019,18,30
05-09-2019,19,94
05-09-2019,20,73
05-09-2019,21,10
05-09-2019,22,30
06-09-2019,1,31
06-09-2019,6,31
06-09-2019,7,10
06-09-2019,8,102
06-09-2019,9,11
06-09-2019,10,66
06-09-2019,11,100
06-09-2019,12,60
06-09-2019,13,49
06-09-2019,14,98
06-09-2019,15,97
06-09-2019,16,71
06-09-2019,17,23
06-09-2019,18,6
06-09-2019,19,35
06-09-2019,20,44
06-09-2019,21,21
06-09-2019,22,6
06-09-2019,23,63
07-09-2019,0,93
07-09-2019,1,81
07-09-2019,8,81
07-09-2019,11,37
07-09-2019,12,24
07-09-2019,13,96
07-09-2019,14,86
07-09-2019,15,15
07-09-2019,16,100
07-09-2019,20,80
07-09-2019,22,99
08-09-2019,2,57
08-09-2019,7,77
08-09-2019,8,35
08-09-2019,9,88
08-09-2019,10,37
08-09-2019,11,109
08-09-2019,12,62
08-09-2019,13,38
08-09-2019,14,69
08-09-2019,15,107
08-09-2019,16,80
08-09-2019,17,107
08-09-2019,18,66
08-09-2019,19,6
08-09-2019,20,23
08-09-2019,21,99
08-09-2019,22,93
08-09-2019,23,72
09-09-2019,5,43
09-09-2019,6,97
09-09-2019,7,35
09-09-2019,8,38
09-09-2019,9,103
09-09-2019,10,55
09-09-2019,11,22
09-09-2019,12,80
09-09-2019,13,100
09-09-2019,14,21
09-09-2019,15,104
09-09-2019,16,22
09-09-2019,17,49
09-09-2019,18,33
09-09-2019,19,42
09-09-2019,20,28
09-09-2019,21,57
09-09-2019,22,92
09-09-2019,23,57
10-09-2019,6,51
10-09-2019,7,90
10-09-2019,8,97
10-09-2019,9,16
10-09-2019,10,44
10-09-2019,11,90
10-09-2019,12,108
10-09-2019,13,10
10-09-2019,14,84
10-09-2019,15,104
10-09-2019,16,70
10-09-2019,17,103
10-09-2019,18,45
10-09-2019,19,100
10-09-2019,20,43
10-09-2019,21,87
10-09-2019,22,101
11-09-2019,1,68
11-09-2019,6,97
11-09-2019,7,70
11-09-2019,8,83
11-09-2019,9,32
11-09-2019,10,71
11-09-2019,11,14
11-09-2019,12,39
11-09-2019,13,59
11-09-2019,14,102
11-09-2019,15,14
11-09-2019,16,15
11-09-2019,17,21
11-09-2019,18,58
11-09-2019,19,23
11-09-2019,20,28
11-09-2019,21,17
11-09-2019,22,42
12-09-2019,0,9
12-09-2019,5,11
12-09-2019,6,28
12-09-2019,7,96
12-09-2019,8,81
12-09-2019,9,50
12-09-2019,10,99
12-09-2019,11,57
12-09-2019,12,92
12-09-2019,13,68
12-09-2019,14,76
12-09-2019,15,79
12-09-2019,16,67
12-09-2019,17,98
12-09-2019,18,113
12-09-2019,19,97
12-09-2019,20,44
12-09-2019,21,95
12-09-2019,22,6
12-09-2019,23,52
13-09-2019,0,15
13-09-2019,7,73
13-09-2019,8,14
13-09-2019,9,25
13-09-2019,10,62
13-09-2019,11,100
13-09-2019,12,58
13-09-2019,13,82
13-09-2019,14,43
13-09-2019,15,64
13-09-2019,16,79
13-09-2019,17,98
13-09-2019,18,64
13-09-2019,19,15
13-09-2019,20,86
13-09-2019,21,42
13-09-2019,22,14
13-09-2019,23,41
14-09-2019,0,82
14-09-2019,1,94
14-09-2019,2,78
14-09-2019,6,7
14-09-2019,8,58
14-09-2019,9,116
14-09-2019,10,134
14-09-2019,11,92
14-09-2019,12,163
14-09-2019,13,159
14-09-2019,14,192
14-09-2019,15,127
14-09-2019,16,152
14-09-2019,17,156
14-09-2019,18,62
14-09-2019,19,60
14-09-2019,20,84
14-09-2019,21,21
14-09-2019,22,36
14-09-2019,23,44
15-09-2019,0,77
15-09-2019,1,102
15-09-2019,2,56
